paper_id,day,title,authors_short,keyword_hits,paper_page,pdf
3181,2026-06-07,Bi-Bridge: Bidirectional Diffusion Bridges for Low-Light Image Enhancement,"Zeyu Hua, Hui Li, Yu Wang et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Hua_Bi-Bridge_Bidirectional_Diffusion_Bridges_for_Low-Light_Image_Enhancement_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hua_Bi-Bridge_Bidirectional_Diffusion_Bridges_for_Low-Light_Image_Enhancement_CVPR_2026_paper.pdf
3188,2026-06-07,Proxy-Tuning: Tailoring Multimodal Autoregressive Models for Subject-Driven Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Proxy-Tuning_Tailoring_Multimodal_Autoregressive_Models_for_Subject-Driven_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Proxy-Tuning_Tailoring_Multimodal_Autoregressive_Models_for_Subject-Driven_Image_Generation_CVPR_2026_paper.pdf
3189,2026-06-07,PropFly: Learning to Propagate via On-the-Fly Supervision from Pre-trained Video Diffusion Models,"Wonyong Seo, Jaeho Moon, Jaehyup Lee et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Seo_PropFly_Learning_to_Propagate_via_On-the-Fly_Supervision_from_Pre-trained_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Seo_PropFly_Learning_to_Propagate_via_On-the-Fly_Supervision_from_Pre-trained_Video_CVPR_2026_paper.pdf
3195,2026-06-07,Dual-Granularity Memory for Efficient Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Dual-Granularity_Memory_for_Efficient_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Dual-Granularity_Memory_for_Efficient_Video_Generation_CVPR_2026_paper.pdf
3196,2026-06-07,VinQA: Visual Elements Interleaved Long-form Answer Generation for Real-World Multimodal Document QA,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Jang_VinQA_Visual_Elements_Interleaved_Long-form_Answer_Generation_for_Real-World_Multimodal_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jang_VinQA_Visual_Elements_Interleaved_Long-form_Answer_Generation_for_Real-World_Multimodal_CVPR_2026_paper.pdf
3201,2026-06-07,LottieGPT: Tokenizing Vector Animation for Autoregressive Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_LottieGPT_Tokenizing_Vector_Animation_for_Autoregressive_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_LottieGPT_Tokenizing_Vector_Animation_for_Autoregressive_Generation_CVPR_2026_paper.pdf
3204,2026-06-07,LESA: Learnable Stage-Aware Predictors for Diffusion Model Acceleration,"Peiliang Cai, Jiacheng Liu, Haowen Xu et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Cai_LESA_Learnable_Stage-Aware_Predictors_for_Diffusion_Model_Acceleration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_LESA_Learnable_Stage-Aware_Predictors_for_Diffusion_Model_Acceleration_CVPR_2026_paper.pdf
3205,2026-06-07,Residual Connections Harm Generative Representation Learning,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Residual_Connections_Harm_Generative_Representation_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Residual_Connections_Harm_Generative_Representation_Learning_CVPR_2026_paper.pdf
3208,2026-06-07,Premier: Personalized Preference Modulation with Learnable User Embedding in Text-to-Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Premier_Personalized_Preference_Modulation_with_Learnable_User_Embedding_in_Text-to-Image_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Premier_Personalized_Preference_Modulation_with_Learnable_User_Embedding_in_Text-to-Image_CVPR_2026_paper.pdf
3212,2026-06-07,Denoising as Path Planning: Training-Free Acceleration of Diffusion Models with DPCache,"Bowen Cui, Yuanbin Wang, Huajiang Xu et al.",diffusion; denoise,https://openaccess.thecvf.com/content/CVPR2026/html/Cui_Denoising_as_Path_Planning_Training-Free_Acceleration_of_Diffusion_Models_with_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_Denoising_as_Path_Planning_Training-Free_Acceleration_of_Diffusion_Models_with_CVPR_2026_paper.pdf
3217,2026-06-07,Unified Vector Floorplan Generation via Markup Representation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Shiohara_Unified_Vector_Floorplan_Generation_via_Markup_Representation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Shiohara_Unified_Vector_Floorplan_Generation_via_Markup_Representation_CVPR_2026_paper.pdf
3220,2026-06-07,RAPID: Reusing Attention Sparsity with Inter-step Adaptation for Efficient Video Diffusion,"Shangran Lin, Lu Lu, Jian Chen et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Lin_RAPID_Reusing_Attention_Sparsity_with_Inter-step_Adaptation_for_Efficient_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_RAPID_Reusing_Attention_Sparsity_with_Inter-step_Adaptation_for_Efficient_Video_CVPR_2026_paper.pdf
3221,2026-06-07,Adaptive Auxiliary Prompt Blending for Target-Faithful Diffusion Generation,"Kwanyoung Lee, SeungJu Cha, Yebin Ahn et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Lee_Adaptive_Auxiliary_Prompt_Blending_for_Target-Faithful_Diffusion_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Adaptive_Auxiliary_Prompt_Blending_for_Target-Faithful_Diffusion_Generation_CVPR_2026_paper.pdf
3222,2026-06-07,Time-Aware One Step Diffusion Network for Real-World Image Super-Resolution,"Tianyi Zhang, Zheng-Peng Duan, Chun-Le Guo et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Time-Aware_One_Step_Diffusion_Network_for_Real-World_Image_Super-Resolution_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Time-Aware_One_Step_Diffusion_Network_for_Real-World_Image_Super-Resolution_CVPR_2026_paper.pdf
3226,2026-06-07,Just-in-Time: Training-Free Spatial Acceleration for Diffusion Transformers,"Wenhao Sun, Ji Li, Zhaoqiang Liu",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Sun_Just-in-Time_Training-Free_Spatial_Acceleration_for_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Just-in-Time_Training-Free_Spatial_Acceleration_for_Diffusion_Transformers_CVPR_2026_paper.pdf
3227,2026-06-07,Beyond Pixel Simulation: Pathology Image Generation via Diagnostic Semantic Tokens and Prototype Control,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Han_Beyond_Pixel_Simulation_Pathology_Image_Generation_via_Diagnostic_Semantic_Tokens_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Beyond_Pixel_Simulation_Pathology_Image_Generation_via_Diagnostic_Semantic_Tokens_CVPR_2026_paper.pdf
3229,2026-06-07,DBMSolver: A Training-free Diffusion Bridge Sampler for High-Quality Image-to-Image Translation,"Sankarshana Venugopal, Mohammad Mostafavi, Jonghyun Choi",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Venugopal_DBMSolver_A_Training-free_Diffusion_Bridge_Sampler_for_High-Quality_Image-to-Image_Translation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Venugopal_DBMSolver_A_Training-free_Diffusion_Bridge_Sampler_for_High-Quality_Image-to-Image_Translation_CVPR_2026_paper.pdf
3235,2026-06-07,Anti-I2V: Safeguarding your Photos from Malicious Image-to-video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Vu_Anti-I2V_Safeguarding_your_Photos_from_Malicious_Image-to-video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Vu_Anti-I2V_Safeguarding_your_Photos_from_Malicious_Image-to-video_Generation_CVPR_2026_paper.pdf
3248,2026-06-07,HAD: Hallucination-Aware Diffusion Priors for 3D Reconstruction,"Xi Liu, Weiwei Sun, Zhou Ren et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_HAD_Hallucination-Aware_Diffusion_Priors_for_3D_Reconstruction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_HAD_Hallucination-Aware_Diffusion_Priors_for_3D_Reconstruction_CVPR_2026_paper.pdf
3253,2026-06-07,AdaCluster: Adaptive Query-Key Clustering for Sparse Attention in Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tan_AdaCluster_Adaptive_Query-Key_Clustering_for_Sparse_Attention_in_Video_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_AdaCluster_Adaptive_Query-Key_Clustering_for_Sparse_Attention_in_Video_Generation_CVPR_2026_paper.pdf
3256,2026-06-07,DriveLaW: Unifying Planning and Video Generation in a Latent Driving World,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Xia_DriveLaW_Unifying_Planning_and_Video_Generation_in_a_Latent_Driving_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_DriveLaW_Unifying_Planning_and_Video_Generation_in_a_Latent_Driving_CVPR_2026_paper.pdf
3257,2026-06-07,OrthoFuse: Training-free Riemannian Fusion of Orthogonal Style-Concept Adapters for Diffusion Models,"Ali Aliev, Kamil Garifullin, Nikolay Yudin et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Aliev_OrthoFuse_Training-free_Riemannian_Fusion_of_Orthogonal_Style-Concept_Adapters_for_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Aliev_OrthoFuse_Training-free_Riemannian_Fusion_of_Orthogonal_Style-Concept_Adapters_for_Diffusion_CVPR_2026_paper.pdf
3258,2026-06-07,Generative Neural Video Compression via Video Diffusion Prior,"Qi Mao, Hao Cheng, Tinghan Yang et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Mao_Generative_Neural_Video_Compression_via_Video_Diffusion_Prior_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Mao_Generative_Neural_Video_Compression_via_Video_Diffusion_Prior_CVPR_2026_paper.pdf
3261,2026-06-07,Taming Video Models for 3D and 4D Generation via Zero-Shot Camera Control,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Song_Taming_Video_Models_for_3D_and_4D_Generation_via_Zero-Shot_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_Taming_Video_Models_for_3D_and_4D_Generation_via_Zero-Shot_CVPR_2026_paper.pdf
3270,2026-06-07,"Attention, May I Have Your Decision? Localizing Generative Choices in Diffusion Models","Katarzyna Zaleska, Łukasz Popek, Monika Wysoczańska et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zaleska_Attention_May_I_Have_Your_Decision_Localizing_Generative_Choices_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zaleska_Attention_May_I_Have_Your_Decision_Localizing_Generative_Choices_in_CVPR_2026_paper.pdf
3273,2026-06-07,Circular-DPO: Aligning Multi-Stage 3D Generative Models via Preference Feedback Loop,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Circular-DPO_Aligning_Multi-Stage_3D_Generative_Models_via_Preference_Feedback_Loop_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Circular-DPO_Aligning_Multi-Stage_3D_Generative_Models_via_Preference_Feedback_Loop_CVPR_2026_paper.pdf
3281,2026-06-07,Guiding Token-Sparse Diffusion Models,"Felix Krause, Stefan Andreas Baumann, Johannes Schusterbauer et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Krause_Guiding_Token-Sparse_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Krause_Guiding_Token-Sparse_Diffusion_Models_CVPR_2026_paper.pdf
3282,2026-06-07,ScenDi: 3D-to-2D Scene Diffusion Cascades for Urban Generation,"Hanlei Guo, Jiahao Shao, Xinya Chen et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Guo_ScenDi_3D-to-2D_Scene_Diffusion_Cascades_for_Urban_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_ScenDi_3D-to-2D_Scene_Diffusion_Cascades_for_Urban_Generation_CVPR_2026_paper.pdf
3290,2026-06-07,Physics-Consistent Diffusion for Efficient Fluid Super-Resolution via Multiscale Residual Correction,"Zhihao Li, Shengwei Dong, Chuang Yi et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Physics-Consistent_Diffusion_for_Efficient_Fluid_Super-Resolution_via_Multiscale_Residual_Correction_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Physics-Consistent_Diffusion_for_Efficient_Fluid_Super-Resolution_via_Multiscale_Residual_Correction_CVPR_2026_paper.pdf
3291,2026-06-07,GenColorBench: A Color Evaluation Benchmark for Text-to-Image Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Butt_GenColorBench_A_Color_Evaluation_Benchmark_for_Text-to-Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Butt_GenColorBench_A_Color_Evaluation_Benchmark_for_Text-to-Image_Generation_CVPR_2026_paper.pdf
3293,2026-06-07,SpeeDiff: Scalable Pixel-Anchored End-to-End Latent Diffusion Model,"Bingliang Zhang, Wenda Chu, Yizhuo Li et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_SpeeDiff_Scalable_Pixel-Anchored_End-to-End_Latent_Diffusion_Model_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_SpeeDiff_Scalable_Pixel-Anchored_End-to-End_Latent_Diffusion_Model_CVPR_2026_paper.pdf
3294,2026-06-07,PoseMaster: A Unified 3D Native Framework for Stylized Pose Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Yan_PoseMaster_A_Unified_3D_Native_Framework_for_Stylized_Pose_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_PoseMaster_A_Unified_3D_Native_Framework_for_Stylized_Pose_Generation_CVPR_2026_paper.pdf
3296,2026-06-07,CineBrain: A Large-Scale Multi-Modal Audiovisual Brain Dataset for Brain-Conditioned Video Generation,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_CineBrain_A_Large-Scale_Multi-Modal_Audiovisual_Brain_Dataset_for_Brain-Conditioned_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_CineBrain_A_Large-Scale_Multi-Modal_Audiovisual_Brain_Dataset_for_Brain-Conditioned_Video_CVPR_2026_paper.pdf
3300,2026-06-07,KLIP: Localized Distribution Shift Detection via KL-Divergence with Diffusion Priors in Inverse Problems,"Alireza Kheirandish, Jihoon Hong, Sara Fridovich-Keil",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kheirandish_KLIP_Localized_Distribution_Shift_Detection_via_KL-Divergence_with_Diffusion_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kheirandish_KLIP_Localized_Distribution_Shift_Detection_via_KL-Divergence_with_Diffusion_Priors_CVPR_2026_paper.pdf
3307,2026-06-07,D2Cache: Second-Order Delta Caching for Higher Video Diffusion Acceleration,"Enhuai Liu, Yunke Wang, Changming Sun et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_D2Cache_Second-Order_Delta_Caching_for_Higher_Video_Diffusion_Acceleration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_D2Cache_Second-Order_Delta_Caching_for_Higher_Video_Diffusion_Acceleration_CVPR_2026_paper.pdf
3310,2026-06-07,Content-Aware Dynamic Patchification for Efficient Video Diffusion,"Sheng Li, Connelly Barnes, Mamshad Nayeem Rizve et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Content-Aware_Dynamic_Patchification_for_Efficient_Video_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Content-Aware_Dynamic_Patchification_for_Efficient_Video_Diffusion_CVPR_2026_paper.pdf
3313,2026-06-07,ReaGEN: Adaptive Generation of Structured Chains-of-Thought for Efficient Multimodal Reasoning,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Tian_ReaGEN_Adaptive_Generation_of_Structured_Chains-of-Thought_for_Efficient_Multimodal_Reasoning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tian_ReaGEN_Adaptive_Generation_of_Structured_Chains-of-Thought_for_Efficient_Multimodal_Reasoning_CVPR_2026_paper.pdf
3315,2026-06-07,WorldStereo: Bridging Camera-Guided Video Generation and Scene Reconstruction via 3D Geometric Memories,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_WorldStereo_Bridging_Camera-Guided_Video_Generation_and_Scene_Reconstruction_via_3D_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_WorldStereo_Bridging_Camera-Guided_Video_Generation_and_Scene_Reconstruction_via_3D_CVPR_2026_paper.pdf
3317,2026-06-07,MusicInfuser: Making Video Diffusion Listen and Dance,"Susung Hong, Ira Kemelmacher-Shlizerman, Brian Curless et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Hong_MusicInfuser_Making_Video_Diffusion_Listen_and_Dance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_MusicInfuser_Making_Video_Diffusion_Listen_and_Dance_CVPR_2026_paper.pdf
3318,2026-06-07,Group Diffusion: Enhancing Image Generation by Unlocking Cross-Sample Collaboration,"Sicheng Mo, Thao Nguyen, Richard Zhang et al.",diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Mo_Group_Diffusion_Enhancing_Image_Generation_by_Unlocking_Cross-Sample_Collaboration_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Mo_Group_Diffusion_Enhancing_Image_Generation_by_Unlocking_Cross-Sample_Collaboration_CVPR_2026_paper.pdf
3323,2026-06-07,Test-Time Alignment of Text-to-Image Diffusion Models via Null-Text Embedding Optimisation,"Taehoon Kim, Henry Gouk, Timothy Hospedales",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Test-Time_Alignment_of_Text-to-Image_Diffusion_Models_via_Null-Text_Embedding_Optimisation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Test-Time_Alignment_of_Text-to-Image_Diffusion_Models_via_Null-Text_Embedding_Optimisation_CVPR_2026_paper.pdf
3326,2026-06-07,Rethinking Diffusion Model-Based Video Super-Resolution: Leveraging Dense Guidance from Aligned Features,"Jingyi Xu, Meisong Zheng, Ying Chen et al.",diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Rethinking_Diffusion_Model-Based_Video_Super-Resolution_Leveraging_Dense_Guidance_from_Aligned_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Rethinking_Diffusion_Model-Based_Video_Super-Resolution_Leveraging_Dense_Guidance_from_Aligned_CVPR_2026_paper.pdf
3328,2026-06-07,Too Vivid to Be Real? Benchmarking and Calibrating Generative Color Fidelity,,generative,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_Too_Vivid_to_Be_Real_Benchmarking_and_Calibrating_Generative_Color_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_Too_Vivid_to_Be_Real_Benchmarking_and_Calibrating_Generative_Color_CVPR_2026_paper.pdf
