paper_id,day,title,authors_short,task_cluster,modality,method_family,relevance_tier,keyword_hits,paper_page,pdf
640,2026-06-05,Dynamic-eDiTor: Training-Free Text-Driven 4D Scene Editing with Multimodal Diffusion Transformer,"Dong In Lee, Hyungjun Doh, Seunggeun Chi et al.",效率、训练与压缩,3D/多视图,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Lee_Dynamic-eDiTor_Training-Free_Text-Driven_4D_Scene_Editing_with_Multimodal_Diffusion_Transformer_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Dynamic-eDiTor_Training-Free_Text-Driven_4D_Scene_Editing_with_Multimodal_Diffusion_Transformer_CVPR_2026_paper.pdf
641,2026-06-05,Guiding Diffusion-based Reconstruction with Contrastive Signals for Balanced Visual Representation,"Boyu Han, Qianqian Xu, Shilong Bao et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Han_Guiding_Diffusion-based_Reconstruction_with_Contrastive_Signals_for_Balanced_Visual_Representation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Guiding_Diffusion-based_Reconstruction_with_Contrastive_Signals_for_Balanced_Visual_Representation_CVPR_2026_paper.pdf
669,2026-06-05,Towards Human-Imperceptible Backdoor Attacks on Text-to-Image Diffusion Models,"Yiming Wu, Chenghao Chen, Changkun Wu et al.",人体、运动与虚拟人,人体/运动,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wu_Towards_Human-Imperceptible_Backdoor_Attacks_on_Text-to-Image_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Towards_Human-Imperceptible_Backdoor_Attacks_on_Text-to-Image_Diffusion_Models_CVPR_2026_paper.pdf
678,2026-06-05,ProjFlow: Projection Sampling with Flow Matching for Zero-Shot Exact Spatial Motion Control,"Akihisa Watanabe, Qing Yu, Edgar Simo-Serra et al.",对齐、安全与可控生成,科学/医学/特殊传感,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Watanabe_ProjFlow_Projection_Sampling_with_Flow_Matching_for_Zero-Shot_Exact_Spatial_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Watanabe_ProjFlow_Projection_Sampling_with_Flow_Matching_for_Zero-Shot_Exact_Spatial_CVPR_2026_paper.pdf
708,2026-06-05,MaxMark: High-Capacity Diffusion-Native Watermarking via Robust and Invertible Latent Embedding,"Xuanhang Chang, Zhonghao Yang, Cheng Zhuo et al.",图像恢复、低层视觉与逆问题,图像,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chang_MaxMark_High-Capacity_Diffusion-Native_Watermarking_via_Robust_and_Invertible_Latent_Embedding_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chang_MaxMark_High-Capacity_Diffusion-Native_Watermarking_via_Robust_and_Invertible_Latent_Embedding_CVPR_2026_paper.pdf
730,2026-06-05,CFG-Ctrl: Control-Based Classifier-Free Diffusion Guidance,"Hanyang Wang, Yiyang Liu, Jiawei Chi et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_CFG-Ctrl_Control-Based_Classifier-Free_Diffusion_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_CFG-Ctrl_Control-Based_Classifier-Free_Diffusion_Guidance_CVPR_2026_paper.pdf
750,2026-06-05,FlashLips: 100-FPS Mask-Free Latent Lip-Sync using Reconstruction Instead of Diffusion or GANs,"Andreas Zinonos, Michał Stypułkowski, Antoni Bigata et al.",图像恢复、低层视觉与逆问题,图像,Latent Diffusion,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zinonos_FlashLips_100-FPS_Mask-Free_Latent_Lip-Sync_using_Reconstruction_Instead_of_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zinonos_FlashLips_100-FPS_Mask-Free_Latent_Lip-Sync_using_Reconstruction_Instead_of_Diffusion_CVPR_2026_paper.pdf
771,2026-06-05,DDiT: Dynamic Patch Scheduling for Efficient Diffusion Transformers,"Dahye Kim, Deepti Ghadiyaram, Raghudeep Gadde",效率、训练与压缩,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_DDiT_Dynamic_Patch_Scheduling_for_Efficient_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_DDiT_Dynamic_Patch_Scheduling_for_Efficient_Diffusion_Transformers_CVPR_2026_paper.pdf
792,2026-06-05,DiffusionFF: A Diffusion-based Framework for Joint Face Forgery Detection and Fine-Grained Artifact Localization,"Siran Peng, Haoyuan Zhang, Li Gao et al.",科学、医学与特殊传感,科学/医学/特殊传感,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Peng_DiffusionFF_A_Diffusion-based_Framework_for_Joint_Face_Forgery_Detection_and_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_DiffusionFF_A_Diffusion-based_Framework_for_Joint_Face_Forgery_Detection_and_CVPR_2026_paper.pdf
807,2026-06-05,Diffusion Guided Chain-of-Vision for Large Autoregressive Vision Models,"Xinyang Wang, Kecheng Zheng, Minfeng Zhu et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Diffusion_Guided_Chain-of-Vision_for_Large_Autoregressive_Vision_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Diffusion_Guided_Chain-of-Vision_for_Large_Autoregressive_Vision_Models_CVPR_2026_paper.pdf
816,2026-06-05,Stable Mean Flow: Lyapunov-Inspired One-Step Flow Matching,"Guangxun Zhang, Mason Haberle, Davi Geiger",效率、训练与压缩,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Stable_Mean_Flow_Lyapunov-Inspired_One-Step_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Stable_Mean_Flow_Lyapunov-Inspired_One-Step_Flow_Matching_CVPR_2026_paper.pdf
830,2026-06-05,Heterogeneous Decentralized Diffusion Models,"Zhiying Jiang, Raihan Seraj, Marcos Villagra et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_Heterogeneous_Decentralized_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Heterogeneous_Decentralized_Diffusion_Models_CVPR_2026_paper.pdf
831,2026-06-05,Goal-Driven Reward by Video Diffusion Models for Reinforcement Learning,"Qi Wang, Mian Wu, Yuyang Zhang et al.",对齐、安全与可控生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Goal-Driven_Reward_by_Video_Diffusion_Models_for_Reinforcement_Learning_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Goal-Driven_Reward_by_Video_Diffusion_Models_for_Reinforcement_Learning_CVPR_2026_paper.pdf
833,2026-06-05,GeniNav: Generative Model Driven Image-Goal Navigation via Imagination-Guided Consistency Flow Matching,"Yuqi Chen, Junjie Gao, Yongzhou Pan et al.",对齐、安全与可控生成,图像,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_GeniNav_Generative_Model_Driven_Image-Goal_Navigation_via_Imagination-Guided_Consistency_Flow_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_GeniNav_Generative_Model_Driven_Image-Goal_Navigation_via_Imagination-Guided_Consistency_Flow_CVPR_2026_paper.pdf
853,2026-06-05,DMGD: Train-Free Dataset Distillation with Semantic-Distribution Matching in Diffusion Models,"Qichao Wang, Yunhong Lu, Hengyuan Cao et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_DMGD_Train-Free_Dataset_Distillation_with_Semantic-Distribution_Matching_in_Diffusion_Models_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_DMGD_Train-Free_Dataset_Distillation_with_Semantic-Distribution_Matching_in_Diffusion_Models_CVPR_2026_paper.pdf
856,2026-06-05,ShowUI-p: Flow-based Generative Models as GUI Dexterous Hands,"Siyuan Hu, Kevin Qinghong Lin, Mike Zheng Shou",人体、运动与虚拟人,图像,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Hu_ShowUI-p_Flow-based_Generative_Models_as_GUI_Dexterous_Hands_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_ShowUI-p_Flow-based_Generative_Models_as_GUI_Dexterous_Hands_CVPR_2026_paper.pdf
859,2026-06-05,DRM: Diffusion-based Reward Model With Step-wise Guidance,"Jaxon Zhang, Binxin Yang, Hubery Yin et al.",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_DRM_Diffusion-based_Reward_Model_With_Step-wise_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DRM_Diffusion-based_Reward_Model_With_Step-wise_Guidance_CVPR_2026_paper.pdf
864,2026-06-05,Diff4Splat: Repurposing Video Diffusion Models for Dynamic Scene Generation,"Panwang Pan, Chenguo Lin, Chenxin Li et al.",视频、音频与时序生成,3D/多视图,Diffusion Model,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Pan_Diff4Splat_Repurposing_Video_Diffusion_Models_for_Dynamic_Scene_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Diff4Splat_Repurposing_Video_Diffusion_Models_for_Dynamic_Scene_Generation_CVPR_2026_paper.pdf
886,2026-06-05,Single-step Diffusion-based Video Coding with Semantic-Temporal Guidance,"Naifu Xue, Zhaoyang Jia, Jiahao Li et al.",视频、音频与时序生成,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Xue_Single-step_Diffusion-based_Video_Coding_with_Semantic-Temporal_Guidance_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Single-step_Diffusion-based_Video_Coding_with_Semantic-Temporal_Guidance_CVPR_2026_paper.pdf
888,2026-06-05,ManifoldGD: Training-Free Hierarchical Manifold Guidance for Diffusion-Based Dataset Distillation,"Ayush Roy, Wei-Yang Alex Lee, Rudrasis Chakraborty et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Roy_ManifoldGD_Training-Free_Hierarchical_Manifold_Guidance_for_Diffusion-Based_Dataset_Distillation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Roy_ManifoldGD_Training-Free_Hierarchical_Manifold_Guidance_for_Diffusion-Based_Dataset_Distillation_CVPR_2026_paper.pdf
892,2026-06-05,Thinking Diffusion: Penalize and Guide Visual-Grounded Reasoning in Diffusion Multimodal Language Models,"Keuntae Kim, Mingyu Kang, Yong Suk Choi",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Kim_Thinking_Diffusion_Penalize_and_Guide_Visual-Grounded_Reasoning_in_Diffusion_Multimodal_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Thinking_Diffusion_Penalize_and_Guide_Visual-Grounded_Reasoning_in_Diffusion_Multimodal_CVPR_2026_paper.pdf
896,2026-06-05,ZeroIDIR: Zero-Reference Illumination Degradation Image Restoration with Perturbed Consistency Diffusion Models,"Hai Jiang, Zhen Liu, Yinjie Lei et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_ZeroIDIR_Zero-Reference_Illumination_Degradation_Image_Restoration_with_Perturbed_Consistency_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_ZeroIDIR_Zero-Reference_Illumination_Degradation_Image_Restoration_with_Perturbed_Consistency_Diffusion_CVPR_2026_paper.pdf
901,2026-06-05,FUSER: Feed-Forward Multiview 3D Registration Transformer and SE(3)$^N$ Diffusion Refinement,"Haobo Jiang, Jin Xie, Jian Yang et al.",3D、多视图与场景生成,3D/多视图,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_FUSER_Feed-Forward_Multiview_3D_Registration_Transformer_and_SE3N_Diffusion_Refinement_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_FUSER_Feed-Forward_Multiview_3D_Registration_Transformer_and_SE3N_Diffusion_Refinement_CVPR_2026_paper.pdf
965,2026-06-05,MMFace-DiT: A Dual-Stream Diffusion Transformer for High-Fidelity Multimodal Face Generation,"Bharath Krishnamurthy, Ajita Rattani",多模态、VLM 与语言桥接,多模态/VLM,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Krishnamurthy_MMFace-DiT_A_Dual-Stream_Diffusion_Transformer_for_High-Fidelity_Multimodal_Face_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Krishnamurthy_MMFace-DiT_A_Dual-Stream_Diffusion_Transformer_for_High-Fidelity_Multimodal_Face_Generation_CVPR_2026_paper.pdf
971,2026-06-05,COT-FM: Cluster-wise Optimal Transport Flow Matching,"Chiensheng Chiang, Kuan-Hsun Tu, Jia-Wei Liao et al.",基础模型与生成理论,图像,Flow / MeanFlow,标题强相关: flow family,flow,https://openaccess.thecvf.com/content/CVPR2026/html/Chiang_COT-FM_Cluster-wise_Optimal_Transport_Flow_Matching_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chiang_COT-FM_Cluster-wise_Optimal_Transport_Flow_Matching_CVPR_2026_paper.pdf
974,2026-06-05,Test-time Sparsity for Extreme Fast Action Diffusion,"Kangye Ji, Yuan Meng, Jianbo Zhou et al.",效率、训练与压缩,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Ji_Test-time_Sparsity_for_Extreme_Fast_Action_Diffusion_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_Test-time_Sparsity_for_Extreme_Fast_Action_Diffusion_CVPR_2026_paper.pdf
983,2026-06-05,Fighting Hallucinations with Counterfactuals: Diffusion-Guided Perturbations for LVLM Hallucination Suppression,"Hamidreza Dastmalchi, Aijun An, Ali Cheraghian et al.",对齐、安全与可控生成,多模态/VLM,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Dastmalchi_Fighting_Hallucinations_with_Counterfactuals_Diffusion-Guided_Perturbations_for_LVLM_Hallucination_Suppression_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Dastmalchi_Fighting_Hallucinations_with_Counterfactuals_Diffusion-Guided_Perturbations_for_LVLM_Hallucination_Suppression_CVPR_2026_paper.pdf
985,2026-06-05,Similarity-Consistent Likelihood Diffusion enables Hidden Person Detection from Wall Reflections,"Zhiwen Zheng, Hao Zhou, Huiyu Qi et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Zheng_Similarity-Consistent_Likelihood_Diffusion_enables_Hidden_Person_Detection_from_Wall_Reflections_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_Similarity-Consistent_Likelihood_Diffusion_enables_Hidden_Person_Detection_from_Wall_Reflections_CVPR_2026_paper.pdf
1007,2026-06-05,Frequency-Aware Flow Matching for High-Quality Image Generation,"Sucheng Ren, Qihang Yu, Ju He et al.",图像生成、编辑与纹理,图像,Flow / MeanFlow,标题强相关: flow family,flow; generative,https://openaccess.thecvf.com/content/CVPR2026/html/Ren_Frequency-Aware_Flow_Matching_for_High-Quality_Image_Generation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ren_Frequency-Aware_Flow_Matching_for_High-Quality_Image_Generation_CVPR_2026_paper.pdf
1010,2026-06-05,"LIFT and PLACE: A Simple, Stable, and Effective Knowledge Distillation Framework for Lightweight Diffusion Models","Hyunsoo Han, Sangyeop Yeo, Jaejun Yoo",效率、训练与压缩,视频,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Han_LIFT_and_PLACE_A_Simple_Stable_and_Effective_Knowledge_Distillation_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_LIFT_and_PLACE_A_Simple_Stable_and_Effective_Knowledge_Distillation_CVPR_2026_paper.pdf
1035,2026-06-05,Region-Adaptive Sampling for Diffusion Transformers,"Ziming Liu, Yifan Yang, Chengruidong Zhang et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Transformer,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_Region-Adaptive_Sampling_for_Diffusion_Transformers_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Region-Adaptive_Sampling_for_Diffusion_Transformers_CVPR_2026_paper.pdf
1075,2026-06-05,DABO: Difficulty-Aware Bayesian Optimization with Diffusion-Learned Priors,"Mengyang Li, Pinlong Zhao",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Li_DABO_Difficulty-Aware_Bayesian_Optimization_with_Diffusion-Learned_Priors_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DABO_Difficulty-Aware_Bayesian_Optimization_with_Diffusion-Learned_Priors_CVPR_2026_paper.pdf
1076,2026-06-05,Advancing Image Classification with Discrete Diffusion Classification Modeling,"Omer Belhasin, Shelly Golan, Ran El-Yaniv et al.",图像恢复、低层视觉与逆问题,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Belhasin_Advancing_Image_Classification_with_Discrete_Diffusion_Classification_Modeling_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Belhasin_Advancing_Image_Classification_with_Discrete_Diffusion_Classification_Modeling_CVPR_2026_paper.pdf
1077,2026-06-05,CoopDiff: A Diffusion-Guided Approach for Cooperation under Corruptions,"Gong Chen, Chaokun Zhang, Pengcheng Lv",对齐、安全与可控生成,图像,Diffusion Model,标题强相关: diffusion/denoising,diffusion,https://openaccess.thecvf.com/content/CVPR2026/html/Chen_CoopDiff_A_Diffusion-Guided_Approach_for_Cooperation_under_Corruptions_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_CoopDiff_A_Diffusion-Guided_Approach_for_Cooperation_under_Corruptions_CVPR_2026_paper.pdf
